"lat","long","month","year","cloudhigh","cloudlow","cloudmid","ozone","pressure","surftemp","temperature"
-13.7130434782609,-108.791304347826,7,1995,0,49.5,0.5,260,1000,296.5,296.5
-16.2086956521739,-108.791304347826,7,1995,0,48,0.5,264,1000,296,295
-18.704347826087,-108.791304347826,7,1995,0,42.5,0.5,266,1000,295.5,295
-21.2,-108.791304347826,7,1995,0,43.5,2,270,1000,295,294.1
36.2,-106.286956521739,7,1995,10.5,16,19,290,805,299.6,295
33.704347826087,-106.286956521739,7,1995,7.5,16.5,15,288,840,305.8,301
31.2086956521739,-106.286956521739,7,1995,7,22,12.5,292,875,307.9,302.3
28.7130434782609,-106.286956521739,7,1995,13,18,17,284,815,303.2,295.5
26.2173913043478,-106.286956521739,7,1995,26,12.5,28.5,284,880,298.7,300.1
23.7217391304348,-106.286956521739,7,1995,34.5,8,25.5,284,820,292.2,293.6
21.2260869565217,-106.286956521739,7,1995,34.5,14.5,25.5,272,1000,301,304.5
18.7304347826087,-106.286956521739,7,1995,22.5,26,21.5,272,1000,302.3,302.3
16.2347826086957,-106.286956521739,7,1995,27,23,20,270,995,301.9,301.9
13.7391304347826,-106.286956521739,7,1995,31,21,24,266,1000,301,301.9
11.2434782608696,-106.286956521739,7,1995,35.5,19,27.5,266,1000,300.5,301.9
8.74782608695652,-106.286956521739,7,1995,43.5,17,25.5,264,1000,299.6,301
6.25217391304348,-106.286956521739,7,1995,18.5,35,26,264,1000,296.5,299.6
3.75652173913043,-106.286956521739,7,1995,4,48.5,14.5,264,1000,295.5,298.7
1.26086956521739,-106.286956521739,7,1995,0.5,36.5,4.5,266,1000,294.6,297.4
-1.23478260869565,-106.286956521739,7,1995,0,31,1.5,266,1000,294.6,296.9
-3.7304347826087,-106.286956521739,7,1995,0,36.5,1,266,1000,295.5,297.4
-6.22608695652174,-106.286956521739,7,1995,0,43.5,1,264,1000,296.5,297.8
-8.72173913043478,-106.286956521739,7,1995,0,53.5,1,262,1000,296,296.9
-11.2173913043478,-106.286956521739,7,1995,0,51,0.5,260,1000,296,296.5
-13.7130434782609,-106.286956521739,7,1995,0,54,0.5,260,1000,296,295.5
-16.2086956521739,-106.286956521739,7,1995,0,52.5,1,264,1000,295,295
-18.704347826087,-106.286956521739,7,1995,0,46.5,1,268,1000,295,294.6
-21.2,-106.286956521739,7,1995,0,48,1,270,1000,294.1,293.6
36.2,-103.782608695652,7,1995,12,18,15.5,290,830,301.4,297.8
33.704347826087,-103.782608695652,7,1995,7.5,17.5,13,290,880,307,301.9
31.2086956521739,-103.782608695652,7,1995,5.5,21.5,11,292,905,307.9,303.2
28.7130434782609,-103.782608695652,7,1995,8,22.5,13,286,880,307,301.4
26.2173913043478,-103.782608695652,7,1995,18.5,17,25,286,840,301,297.8
23.7217391304348,-103.782608695652,7,1995,34.5,8,25.5,284,820,292.2,293.6
21.2260869565217,-103.782608695652,7,1995,36,6,25.5,278,840,291.2,295.5
18.7304347826087,-103.782608695652,7,1995,25,17,25.5,270,990,300.5,302.8
16.2347826086957,-103.782608695652,7,1995,28.5,21.5,19.5,270,990,302.8,302.8
13.7391304347826,-103.782608695652,7,1995,33.5,19,23.5,268,1000,301,302.3
11.2434782608696,-103.782608695652,7,1995,38.5,18,28.5,266,1000,301,302.3
8.74782608695652,-103.782608695652,7,1995,43.5,17,25,264,1000,299.2,300.5
6.25217391304348,-103.782608695652,7,1995,22,34.5,27,264,1000,296,299.2
3.75652173913043,-103.782608695652,7,1995,4.5,52,15.5,264,1000,295,298.3
1.26086956521739,-103.782608695652,7,1995,0.5,36.5,5.5,266,1000,293.6,297.4
-1.23478260869565,-103.782608695652,7,1995,0,30.5,1.5,266,1000,293.2,296.9
-3.7304347826087,-103.782608695652,7,1995,0,39.5,1,264,1000,294.1,297.4
-6.22608695652174,-103.782608695652,7,1995,0,45.5,1.5,262,1000,295,297.4
-8.72173913043478,-103.782608695652,7,1995,0,57,1.5,264,1000,295.5,296.9
-11.2173913043478,-103.782608695652,7,1995,0,54,1,264,1000,295.5,296
-13.7130434782609,-103.782608695652,7,1995,0,53.5,2,262,1000,294.6,295
-16.2086956521739,-103.782608695652,7,1995,0,50.5,2,264,1000,293.6,294.6
-18.704347826087,-103.782608695652,7,1995,0,47,1,266,1000,293.6,294.1
-21.2,-103.782608695652,7,1995,0,46.5,1.5,272,1000,293.2,293.2
36.2,-101.278260869565,7,1995,12.5,23,13.5,292,915,305.3,301
33.704347826087,-101.278260869565,7,1995,9.5,22,11.5,292,935,307.9,302.3
31.2086956521739,-101.278260869565,7,1995,6.5,24,9.5,286,935,308.3,301
28.7130434782609,-101.278260869565,7,1995,7.5,20.5,11,284,950,307.5,301.9
26.2173913043478,-101.278260869565,7,1995,9.5,18.5,16.5,288,895,305.8,300.1
23.7217391304348,-101.278260869565,7,1995,16.5,11,24.5,284,840,296.9,298.3
21.2260869565217,-101.278260869565,7,1995,22,10.5,26,282,820,293.2,295
18.7304347826087,-101.278260869565,7,1995,33.5,9,30.5,270,950,296,300.5
16.2347826086957,-101.278260869565,7,1995,34.5,18,21,272,995,301.4,303.2
13.7391304347826,-101.278260869565,7,1995,40,18.5,20.5,270,1000,301,303.2
11.2434782608696,-101.278260869565,7,1995,47,16.5,24,266,1000,301.4,302.8
8.74782608695652,-101.278260869565,7,1995,44,18.5,23,264,1000,299.6,301
6.25217391304348,-101.278260869565,7,1995,22,32.5,28,264,1000,296.5,299.6
3.75652173913043,-101.278260869565,7,1995,5.5,46,18.5,266,1000,294.6,298.3
1.26086956521739,-101.278260869565,7,1995,0.5,39.5,6.5,264,1000,293.2,297.4
-1.23478260869565,-101.278260869565,7,1995,0,33.5,1.5,266,1000,292.7,296.5
-3.7304347826087,-101.278260869565,7,1995,0,37,1,264,1000,293.6,296.9
-6.22608695652174,-101.278260869565,7,1995,0,54.5,2,264,1000,295,297.4
-8.72173913043478,-101.278260869565,7,1995,0,60.5,2.5,262,1000,294.6,296.5
-11.2173913043478,-101.278260869565,7,1995,0,60,2.5,260,1000,294.6,296
-13.7130434782609,-101.278260869565,7,1995,0,59.5,4,262,1000,294.6,295
-16.2086956521739,-101.278260869565,7,1995,0,53.5,2.5,264,1000,293.6,294.6
-18.704347826087,-101.278260869565,7,1995,0,49,1.5,268,1000,293.2,293.6
-21.2,-101.278260869565,7,1995,0,46.5,1.5,272,1000,292.7,292.7
36.2,-98.7739130434783,7,1995,13,22.5,10.5,292,980,304.9,304.5
33.704347826087,-98.7739130434783,7,1995,12.5,24,12.5,288,1000,306.6,305.3
31.2086956521739,-98.7739130434783,7,1995,12.5,18.5,11,288,985,306.2,304.9
28.7130434782609,-98.7739130434783,7,1995,7,20.5,10.5,286,995,307.5,305.8
26.2173913043478,-98.7739130434783,7,1995,10.5,20,13,288,995,307.5,304.5
23.7217391304348,-98.7739130434783,7,1995,15,13.5,17,282,880,299.2,298.7
21.2260869565217,-98.7739130434783,7,1995,21,13.5,20,280,1000,300.1,303.6
18.7304347826087,-98.7739130434783,7,1995,29.5,6.5,29.5,272,840,290.7,294.1
16.2347826086957,-98.7739130434783,7,1995,36,9.5,24,270,980,297.8,302.8
13.7391304347826,-98.7739130434783,7,1995,38.5,21.5,19.5,272,1000,301.9,302.8
11.2434782608696,-98.7739130434783,7,1995,37,21.5,24,268,1000,301,301.9
8.74782608695652,-98.7739130434783,7,1995,42.5,19,20,264,1000,300.1,301.4
6.25217391304348,-98.7739130434783,7,1995,29,28.5,26,264,1000,296,299.6
3.75652173913043,-98.7739130434783,7,1995,5.5,50,19.5,264,1000,294.6,298.3
1.26086956521739,-98.7739130434783,7,1995,1.5,38,7,266,1000,292.7,297.4
-1.23478260869565,-98.7739130434783,7,1995,0.5,31.5,3,266,1000,292.7,296
-3.7304347826087,-98.7739130434783,7,1995,0,35,1.5,266,1000,293.2,296.5
-6.22608695652174,-98.7739130434783,7,1995,0,49.5,1.5,264,1000,294.1,296.9
-8.72173913043478,-98.7739130434783,7,1995,0,58,1.5,262,1000,293.2,296
-11.2173913043478,-98.7739130434783,7,1995,0,60.5,2,262,1000,293.6,295.5
-13.7130434782609,-98.7739130434783,7,1995,0,59,4.5,260,1000,293.6,295
-16.2086956521739,-98.7739130434783,7,1995,0,57,3,262,1000,293.2,293.6
-18.704347826087,-98.7739130434783,7,1995,0,52.5,2,268,1000,293.2,292.7
-21.2,-98.7739130434783,7,1995,0,51.5,2,272,1000,292.2,291.7
36.2,-96.2695652173913,7,1995,13,22.5,10.5,292,980,304.9,304.5
33.704347826087,-96.2695652173913,7,1995,12.5,24,12.5,288,1000,306.6,305.3
31.2086956521739,-96.2695652173913,7,1995,16,14.5,11,288,1000,303.6,304
28.7130434782609,-96.2695652173913,7,1995,8,16,9.5,288,1000,304,304
26.2173913043478,-96.2695652173913,7,1995,3.5,19.5,7,288,1000,303.2,303.6
23.7217391304348,-96.2695652173913,7,1995,9,17.5,11,284,1000,301.4,302.8
21.2260869565217,-96.2695652173913,7,1995,16,21.5,11.5,282,1000,302.3,302.8
18.7304347826087,-96.2695652173913,7,1995,29,9,25.5,272,945,296,299.6
16.2347826086957,-96.2695652173913,7,1995,34,10.5,25,270,975,298.3,303.2
13.7391304347826,-96.2695652173913,7,1995,33,22.5,21,268,1000,301.9,303.2
11.2434782608696,-96.2695652173913,7,1995,29,25.5,22.5,270,1000,300.5,302.3
8.74782608695652,-96.2695652173913,7,1995,42.5,17.5,21,264,1000,299.6,301.4
6.25217391304348,-96.2695652173913,7,1995,31,26.5,24.5,264,1000,296.5,300.1
3.75652173913043,-96.2695652173913,7,1995,7,44.5,18,264,1000,294.1,298.3
1.26086956521739,-96.2695652173913,7,1995,2,37.5,8.5,264,1000,292.7,297.4
-1.23478260869565,-96.2695652173913,7,1995,1,31,4,266,1000,292.2,296.9
-3.7304347826087,-96.2695652173913,7,1995,0.5,39,1.5,266,1000,292.7,296.5
-6.22608695652174,-96.2695652173913,7,1995,0,46.5,1.5,264,1000,293.6,296.9
-8.72173913043478,-96.2695652173913,7,1995,0,60,1.5,264,1000,293.6,296
-11.2173913043478,-96.2695652173913,7,1995,0,60,2.5,262,1000,293.2,295
-13.7130434782609,-96.2695652173913,7,1995,0,54.5,4,262,1000,292.7,294.1
-16.2086956521739,-96.2695652173913,7,1995,0,53.5,7,262,1000,292.2,293.6
-18.704347826087,-96.2695652173913,7,1995,0,53.5,4,266,1000,292.7,292.7
-21.2,-96.2695652173913,7,1995,0,53,2.5,272,1000,291.7,290.7
36.2,-93.7652173913043,7,1995,13.5,16,12,292,1000,301.4,304.5
33.704347826087,-93.7652173913043,7,1995,13,17.5,14.5,290,1000,303.2,304.5
31.2086956521739,-93.7652173913043,7,1995,16,14.5,11,288,1000,303.6,304
28.7130434782609,-93.7652173913043,7,1995,12.5,17,9.5,288,1000,302.8,303.2
26.2173913043478,-93.7652173913043,7,1995,4.5,20.5,7.5,286,1000,302.3,303.2
23.7217391304348,-93.7652173913043,7,1995,6.5,20.5,7.5,284,1000,301.4,302.8
21.2260869565217,-93.7652173913043,7,1995,10,23.5,9.5,280,1000,302.3,302.8
18.7304347826087,-93.7652173913043,7,1995,27,16,15.5,274,995,301.4,303.6
16.2347826086957,-93.7652173913043,7,1995,33,6.5,27,272,960,293.6,300.1
13.7391304347826,-93.7652173913043,7,1995,33.5,20,20,270,1000,301.9,303.2
11.2434782608696,-93.7652173913043,7,1995,27.5,26,21,268,1000,300.5,302.3
8.74782608695652,-93.7652173913043,7,1995,36,20,22.5,264,1000,299.2,301.4
6.25217391304348,-93.7652173913043,7,1995,35.5,25,22.5,264,1000,296.5,300.1
3.75652173913043,-93.7652173913043,7,1995,9,46.5,19.5,264,1000,294.6,297.8
1.26086956521739,-93.7652173913043,7,1995,2.5,35.5,10.5,264,1000,292.7,297.8
-1.23478260869565,-93.7652173913043,7,1995,1,25.5,5.5,266,1000,291.7,296.5
-3.7304347826087,-93.7652173913043,7,1995,0.5,44,2.5,266,1000,292.2,296.5
-6.22608695652174,-93.7652173913043,7,1995,0,50.5,0.5,264,1000,293.2,296.5
-8.72173913043478,-93.7652173913043,7,1995,0,57,2.5,262,1000,292.7,296.5
-11.2173913043478,-93.7652173913043,7,1995,0,60.5,4,262,1000,292.2,294.6
-13.7130434782609,-93.7652173913043,7,1995,0,57,4.5,264,1000,292.2,294.1
-16.2086956521739,-93.7652173913043,7,1995,0,54,8,262,1000,291.2,293.2
-18.704347826087,-93.7652173913043,7,1995,0,54.5,7,264,1000,291.7,292.2
-21.2,-93.7652173913043,7,1995,0,52,5.5,274,1000,291.2,290.7
36.2,-91.2608695652174,7,1995,13.5,13,11.5,290,1000,299.6,302.8
33.704347826087,-91.2608695652174,7,1995,12,15,13.5,292,1000,301.4,303.2
31.2086956521739,-91.2608695652174,7,1995,15.5,14,11.5,290,1000,302.8,302.8
28.7130434782609,-91.2608695652174,7,1995,15,17.5,10.5,290,1000,301.9,302.8
26.2173913043478,-91.2608695652174,7,1995,7.5,17.5,8.5,286,1000,302.3,302.8
23.7217391304348,-91.2608695652174,7,1995,5.5,21.5,9.5,282,1000,302.3,303.2
21.2260869565217,-91.2608695652174,7,1995,17,16,16,280,1000,301.9,303.6
18.7304347826087,-91.2608695652174,7,1995,24.5,14.5,18.5,276,995,301,303.2
16.2347826086957,-91.2608695652174,7,1995,31.5,8.5,26.5,270,980,294.6,300.5
13.7391304347826,-91.2608695652174,7,1995,35.5,12.5,25,268,990,297.8,303.6
11.2434782608696,-91.2608695652174,7,1995,28,24,21,268,1000,300.1,301.9
8.74782608695652,-91.2608695652174,7,1995,32,20,21.5,264,1000,298.7,301.9
6.25217391304348,-91.2608695652174,7,1995,35.5,24.5,19,264,1000,296,299.2
3.75652173913043,-91.2608695652174,7,1995,9.5,44.5,19,262,1000,295,298.7
1.26086956521739,-91.2608695652174,7,1995,2,35,10.5,264,1000,292.7,297.8
-1.23478260869565,-91.2608695652174,7,1995,1.5,29,7,266,1000,292.2,296.9
-3.7304347826087,-91.2608695652174,7,1995,1,46,4,266,1000,292.2,296.5
-6.22608695652174,-91.2608695652174,7,1995,0,58.5,1,264,1000,292.7,296
-8.72173913043478,-91.2608695652174,7,1995,0,64,2.5,262,1000,292.2,295.5
-11.2173913043478,-91.2608695652174,7,1995,0,63,6.5,260,1000,291.7,295
-13.7130434782609,-91.2608695652174,7,1995,0,60,7,260,1000,291.2,294.6
-16.2086956521739,-91.2608695652174,7,1995,0,58,12.5,262,1000,291.2,293.2
-18.704347826087,-91.2608695652174,7,1995,0,52.5,11,266,1000,291.7,291.7
-21.2,-91.2608695652174,7,1995,0,51.5,8,276,1000,290.7,290.2
36.2,-88.7565217391304,7,1995,15.5,14,13,294,1000,298.7,301.9
33.704347826087,-88.7565217391304,7,1995,13,14.5,14,294,1000,300.5,303.2
31.2086956521739,-88.7565217391304,7,1995,16.5,13,15,290,1000,300.5,302.8
28.7130434782609,-88.7565217391304,7,1995,15,17.5,10.5,290,1000,301.9,302.8
26.2173913043478,-88.7565217391304,7,1995,11.5,24.5,10,286,1000,303.2,302.8
23.7217391304348,-88.7565217391304,7,1995,10,25,9,284,1000,302.8,302.8
21.2260869565217,-88.7565217391304,7,1995,17,16,16,280,1000,301.9,303.6
18.7304347826087,-88.7565217391304,7,1995,26,12,18,276,1000,299.2,303.2
16.2347826086957,-88.7565217391304,7,1995,31.5,8.5,26.5,270,980,294.6,300.5
13.7391304347826,-88.7565217391304,7,1995,35.5,9,23.5,272,965,295.5,300.5
11.2434782608696,-88.7565217391304,7,1995,28.5,23,20,270,1000,301,302.3
8.74782608695652,-88.7565217391304,7,1995,32,20,21.5,264,1000,298.7,301.9
6.25217391304348,-88.7565217391304,7,1995,36.5,24,21,262,1000,296,299.6
3.75652173913043,-88.7565217391304,7,1995,9.5,43.5,18.5,264,1000,294.6,298.3
1.26086956521739,-88.7565217391304,7,1995,1.5,37.5,10.5,264,1000,292.7,297.8
-1.23478260869565,-88.7565217391304,7,1995,1.5,31,9,266,1000,291.2,296.9
-3.7304347826087,-88.7565217391304,7,1995,1.5,49,5.5,266,1000,291.2,296.5
-6.22608695652174,-88.7565217391304,7,1995,0.5,64.5,3,264,1000,292.2,296
-8.72173913043478,-88.7565217391304,7,1995,0,64,2.5,262,1000,292.2,295.5
-11.2173913043478,-88.7565217391304,7,1995,0,65,8.5,260,1000,291.2,294.6
-13.7130434782609,-88.7565217391304,7,1995,0,60,12,260,1000,290.2,293.6
-16.2086956521739,-88.7565217391304,7,1995,0,58,12.5,262,1000,291.2,293.2
-18.704347826087,-88.7565217391304,7,1995,0,55,13,266,1000,290.7,291.7
-21.2,-88.7565217391304,7,1995,0,51.5,8,276,1000,290.7,290.2
36.2,-86.2521739130435,7,1995,12.5,14.5,16,294,995,297.8,301.4
33.704347826087,-86.2521739130435,7,1995,10.5,16,15.5,292,1000,301,303.2
31.2086956521739,-86.2521739130435,7,1995,17,13.5,17,292,1000,300.5,303.6
28.7130434782609,-86.2521739130435,7,1995,16,26.5,14,290,1000,302.3,302.3
26.2173913043478,-86.2521739130435,7,1995,17.5,27.5,14,286,1000,302.8,302.8
23.7217391304348,-86.2521739130435,7,1995,11.5,28.5,15,282,1000,303.2,302.8
21.2260869565217,-86.2521739130435,7,1995,17,18.5,19,282,1000,301.4,303.6
18.7304347826087,-86.2521739130435,7,1995,19,22,14.5,280,1000,301.4,302.8
16.2347826086957,-86.2521739130435,7,1995,24,16,24,274,995,299.6,302.8
13.7391304347826,-86.2521739130435,7,1995,30,11.5,26.5,274,925,293.2,295.5
11.2434782608696,-86.2521739130435,7,1995,37,10.5,25.5,268,1000,296.9,302.3
8.74782608695652,-86.2521739130435,7,1995,36,18.5,23.5,264,1000,300.1,301.9
6.25217391304348,-86.2521739130435,7,1995,41,22,20,262,1000,296,300.1
3.75652173913043,-86.2521739130435,7,1995,13,43.5,19.5,264,1000,295,298.7
1.26086956521739,-86.2521739130435,7,1995,2.5,47,14,264,1000,293.2,298.3
-1.23478260869565,-86.2521739130435,7,1995,1.5,36,10.5,264,1000,291.2,296
-3.7304347826087,-86.2521739130435,7,1995,2,40.5,7.5,266,1000,290.7,296
-6.22608695652174,-86.2521739130435,7,1995,0.5,62.5,5.5,264,1000,291.2,296
-8.72173913043478,-86.2521739130435,7,1995,0,71,3.5,262,1000,291.2,296
-11.2173913043478,-86.2521739130435,7,1995,0,71,9,256,1000,290.2,296.9
-13.7130434782609,-86.2521739130435,7,1995,0,59,18.5,258,1000,290.2,293.2
-16.2086956521739,-86.2521739130435,7,1995,0,55.5,19.5,260,1000,290.7,292.7
-18.704347826087,-86.2521739130435,7,1995,0,55,17.5,264,1000,290.2,291.2
-21.2,-86.2521739130435,7,1995,0,52.5,10,270,1000,290.7,290.7
36.2,-83.7478260869565,7,1995,12.5,14.5,16.5,296,945,295.5,297.8
33.704347826087,-83.7478260869565,7,1995,13.5,14,14,294,995,300.1,302.3
31.2086956521739,-83.7478260869565,7,1995,17.5,14,17,294,1000,301,303.6
28.7130434782609,-83.7478260869565,7,1995,19,22.5,16.5,290,1000,301.9,302.8
26.2173913043478,-83.7478260869565,7,1995,17.5,27.5,14,286,1000,302.8,302.8
23.7217391304348,-83.7478260869565,7,1995,16.5,23.5,20,284,1000,302.3,303.2
21.2260869565217,-83.7478260869565,7,1995,18,23.5,20,280,1000,302.3,303.2
18.7304347826087,-83.7478260869565,7,1995,16,24,13.5,280,1000,301.4,303.2
16.2347826086957,-83.7478260869565,7,1995,25,17,14.5,276,1000,300.1,301.9
13.7391304347826,-83.7478260869565,7,1995,37.5,12.5,17,274,990,296.5,301.4
11.2434782608696,-83.7478260869565,7,1995,44,13,22.5,270,1000,297.8,301.9
8.74782608695652,-83.7478260869565,7,1995,46,12,24,264,1000,298.3,302.3
6.25217391304348,-83.7478260869565,7,1995,43.5,19,21,262,1000,297.8,300.1
3.75652173913043,-83.7478260869565,7,1995,21.5,33,22,264,1000,295.5,298.7
1.26086956521739,-83.7478260869565,7,1995,4.5,48.5,20,266,1000,294.1,296.5
-1.23478260869565,-83.7478260869565,7,1995,3,34,15,266,1000,291.7,296
-3.7304347826087,-83.7478260869565,7,1995,2,18.5,13,268,1000,289.3,295.5
-6.22608695652174,-83.7478260869565,7,1995,1.5,49.5,9,266,1000,290.2,295
-8.72173913043478,-83.7478260869565,7,1995,0,74,5,262,1000,290.2,295
-11.2173913043478,-83.7478260869565,7,1995,0,71.5,12,258,1000,289.3,294.6
-13.7130434782609,-83.7478260869565,7,1995,0,57.5,28.5,256,1000,288.8,292.7
-16.2086956521739,-83.7478260869565,7,1995,0,51,27,258,1000,289.8,292.7
-18.704347826087,-83.7478260869565,7,1995,0,52,25.5,264,1000,289.8,291.2
-21.2,-83.7478260869565,7,1995,0,54.5,11,272,1000,290.2,289.8
36.2,-81.2434782608696,7,1995,12.5,14.5,16.5,296,945,295.5,297.8
33.704347826087,-81.2434782608696,7,1995,13.5,14,14,294,995,300.1,302.3
31.2086956521739,-81.2434782608696,7,1995,13,20,15,294,1000,301,301.9
28.7130434782609,-81.2434782608696,7,1995,17.5,16.5,18,290,1000,301,302.8
26.2173913043478,-81.2434782608696,7,1995,22.5,19,17,284,1000,301.4,302.8
23.7217391304348,-81.2434782608696,7,1995,20,20.5,20,284,1000,301.9,303.6
21.2260869565217,-81.2434782608696,7,1995,19,22.5,20,280,1000,301.4,303.6
18.7304347826087,-81.2434782608696,7,1995,13,24.5,14,280,1000,301.9,303.6
16.2347826086957,-81.2434782608696,7,1995,20,19.5,10,276,1000,301,302.3
13.7391304347826,-81.2434782608696,7,1995,24.5,22.5,15,274,1000,300.1,302.3
11.2434782608696,-81.2434782608696,7,1995,38.5,20,20,272,1000,299.6,302.3
8.74782608695652,-81.2434782608696,7,1995,49,6.5,23.5,266,995,295.5,301.9
6.25217391304348,-81.2434782608696,7,1995,44.5,16.5,21.5,262,990,298.3,299.6
3.75652173913043,-81.2434782608696,7,1995,26.5,29,23,264,1000,296.9,299.6
1.26086956521739,-81.2434782608696,7,1995,10.5,39,26.5,262,1000,294.1,297.8
-1.23478260869565,-81.2434782608696,7,1995,4.5,24,23.5,264,1000,291.2,296.5
-3.7304347826087,-81.2434782608696,7,1995,3.5,14,20,264,995,292.2,297.8
-6.22608695652174,-81.2434782608696,7,1995,1.5,27,11.5,266,1000,289.3,295.5
-8.72173913043478,-81.2434782608696,7,1995,0.5,64.5,6,264,995,289.3,294.1
-11.2173913043478,-81.2434782608696,7,1995,0,72,8,262,1000,288.3,294.1
-13.7130434782609,-81.2434782608696,7,1995,0,52.5,34.5,256,1000,287.8,293.6
-16.2086956521739,-81.2434782608696,7,1995,0,40.5,41.5,254,1000,288.8,293.2
-18.704347826087,-81.2434782608696,7,1995,0,46,35,262,1000,288.8,291.7
-21.2,-81.2434782608696,7,1995,0,53,19,270,1000,289.8,290.2
36.2,-78.7391304347826,7,1995,12.5,12.5,15.5,298,995,298.3,301.4
33.704347826087,-78.7391304347826,7,1995,15.5,15.5,14.5,294,1000,299.2,301.9
31.2086956521739,-78.7391304347826,7,1995,18,23.5,15.5,296,1000,301,301.9
28.7130434782609,-78.7391304347826,7,1995,18,24.5,15.5,292,1000,302.3,301.9
26.2173913043478,-78.7391304347826,7,1995,22,18.5,18,288,1000,302.3,302.3
23.7217391304348,-78.7391304347826,7,1995,19.5,22.5,16,284,1000,301.9,303.2
21.2260869565217,-78.7391304347826,7,1995,20.5,18,18.5,280,1000,301.9,304
18.7304347826087,-78.7391304347826,7,1995,13,22,15.5,282,1000,300.5,303.2
16.2347826086957,-78.7391304347826,7,1995,17,21,12.5,276,1000,301,302.3
13.7391304347826,-78.7391304347826,7,1995,17.5,24.5,15,276,1000,300.5,301.9
11.2434782608696,-78.7391304347826,7,1995,32,22,17.5,274,1000,299.6,302.3
8.74782608695652,-78.7391304347826,7,1995,48.5,9,22,264,1000,297.8,301.9
6.25217391304348,-78.7391304347826,7,1995,48.5,14,20.5,264,1000,297.8,301.4
3.75652173913043,-78.7391304347826,7,1995,38,19,22.5,262,1000,296.9,299.6
1.26086956521739,-78.7391304347826,7,1995,19.5,10,31,262,970,289.3,295
-1.23478260869565,-78.7391304347826,7,1995,13,7,37.5,262,885,286.8,291.7
-3.7304347826087,-78.7391304347826,7,1995,13,8.5,34.5,262,860,290.2,292.2
-6.22608695652174,-78.7391304347826,7,1995,5.5,11,27,260,900,292.2,294.6
-8.72173913043478,-78.7391304347826,7,1995,0.5,33,7.5,266,985,288.3,294.1
-11.2173913043478,-78.7391304347826,7,1995,0,28.5,12,260,920,289.3,293.2
-13.7130434782609,-78.7391304347826,7,1995,0,56,15,258,995,287.3,293.6
-16.2086956521739,-78.7391304347826,7,1995,0,38.5,48,256,980,287.8,292.7
-18.704347826087,-78.7391304347826,7,1995,0,40.5,40.5,262,1000,288.3,290.7
-21.2,-78.7391304347826,7,1995,0,57.5,19,270,1000,288.8,290.2
36.2,-76.2347826086957,7,1995,11.5,16.5,12,302,1000,300.1,301.4
33.704347826087,-76.2347826086957,7,1995,15.5,20.5,14,298,1000,300.1,301.4
31.2086956521739,-76.2347826086957,7,1995,18,23.5,15.5,296,1000,301,301.9
28.7130434782609,-76.2347826086957,7,1995,15.5,22,12.5,296,1000,301,301.4
26.2173913043478,-76.2347826086957,7,1995,17.5,22.5,14,292,1000,302.3,302.3
23.7217391304348,-76.2347826086957,7,1995,11.5,23.5,11.5,286,1000,301,302.3
21.2260869565217,-76.2347826086957,7,1995,19.5,18.5,17,280,1000,301.9,304.5
18.7304347826087,-76.2347826086957,7,1995,13.5,24.5,15.5,282,1000,301.4,302.8
16.2347826086957,-76.2347826086957,7,1995,12,23.5,12.5,278,1000,301,302.3
13.7391304347826,-76.2347826086957,7,1995,11.5,25.5,14,276,1000,299.6,301.9
11.2434782608696,-76.2347826086957,7,1995,26.5,17.5,17.5,274,1000,299.2,303.2
8.74782608695652,-76.2347826086957,7,1995,46.5,8,21,264,990,296.5,301.9
6.25217391304348,-76.2347826086957,7,1995,48.5,3.5,26,264,980,291.2,299.2
3.75652173913043,-76.2347826086957,7,1995,31,4,37,262,890,288.8,295.5
1.26086956521739,-76.2347826086957,7,1995,18,6,44,262,945,289.8,295.5
-1.23478260869565,-76.2347826086957,7,1995,17.5,9,33,260,995,294.6,299.2
-3.7304347826087,-76.2347826086957,7,1995,15.5,10,25,258,1000,296,300.1
-6.22608695652174,-76.2347826086957,7,1995,9,9.5,29,260,970,293.2,297.8
-8.72173913043478,-76.2347826086957,7,1995,2.5,9.5,34.5,260,790,288.8,288.8
-11.2173913043478,-76.2347826086957,7,1995,2.5,10.5,25,254,860,288.8,290.7
-13.7130434782609,-76.2347826086957,7,1995,0.5,11.5,12.5,258,840,289.3,290.2
-16.2086956521739,-76.2347826086957,7,1995,0,41,35.5,252,995,287.8,293.2
-18.704347826087,-76.2347826086957,7,1995,0,37.5,43.5,258,1000,287.8,292.7
-21.2,-76.2347826086957,7,1995,0,50,24.5,268,995,288.8,290.2
36.2,-73.7304347826087,7,1995,12,29,11.5,302,1000,300.5,300.1
33.704347826087,-73.7304347826087,7,1995,19,24.5,13,298,1000,300.1,300.5
31.2086956521739,-73.7304347826087,7,1995,17.5,22.5,15.5,296,1000,300.1,301
28.7130434782609,-73.7304347826087,7,1995,14,21.5,12,296,1000,300.5,301.4
26.2173913043478,-73.7304347826087,7,1995,13,18.5,10,292,1000,300.5,301.9
23.7217391304348,-73.7304347826087,7,1995,11.5,23.5,11.5,286,1000,301,302.3
21.2260869565217,-73.7304347826087,7,1995,11.5,25.5,12.5,282,1000,301,302.8
18.7304347826087,-73.7304347826087,7,1995,14.5,17.5,15,280,1000,300.5,303.6
16.2347826086957,-73.7304347826087,7,1995,10.5,23,13,278,1000,300.5,301.9
